Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Density (g/cc)
145,883,B,1,H,2,2.3,1.523,1.38
145,883,B,1,H,2,5,1.55,1.198
145,883,B,1,H,2,5.3,1.553,1.246
145,883,B,1,H,2,7.7,1.577,1.334
145,883,B,1,H,2,10.1,1.601,1.355
145,883,B,1,H,2,12.3,1.623,1.321
145,883,B,1,H,2,15,1.65,1.377
145,883,B,1,H,2,16.9,1.669,1.465
145,883,B,1,H,2,19.4,1.694,1.473
145,883,B,1,H,2,20,1.7,1.459
145,883,B,1,H,2,21.8,1.718,1.349
145,883,B,1,H,2,24,1.74,1.374
145,883,B,1,H,2,25,1.75,1.445
145,883,B,1,H,2,26.4,1.764,1.411
145,883,B,1,H,2,28.9,1.789,1.367
145,883,B,1,H,2,30,1.8,1.354
145,883,B,1,H,2,31.3,1.813,1.447
145,883,B,1,H,2,33.5,1.835,1.444
145,883,B,1,H,2,35.7,1.857,1.321
145,883,B,1,H,2,38.2,1.882,1.324
145,883,B,1,H,2,39.9,1.899,0.555
145,883,B,1,H,2,40.6,1.906,1.414
145,883,B,1,H,2,42.9,1.929,1.412
145,883,B,1,H,2,45,1.95,1.464
145,883,B,1,H,2,45.3,1.953,1.352
145,883,B,1,H,2,47.5,1.975,1.378
145,883,B,1,H,2,50,2,1.392
145,883,B,1,H,2,52.5,2.025,1.457
145,883,B,1,H,2,55,2.05,1.405
145,883,B,1,H,2,57,2.07,1.336
145,883,B,1,H,2,59.4,2.094,1.439
145,883,B,1,H,2,60,2.1,1.422
145,883,B,1,H,2,61.7,2.117,1.414
145,883,B,1,H,2,64.1,2.141,1.409
145,883,B,1,H,2,64.9,2.149,1.371
145,883,B,1,H,2,66.3,2.163,1.37
145,883,B,1,H,2,68.7,2.187,1.362
145,883,B,1,H,2,70.1,2.201,1.405
145,883,B,1,H,2,71,2.21,1.402
145,883,B,1,H,2,73.4,2.234,1.38
145,883,B,1,H,2,74.9,2.249,1.471
145,883,B,1,H,2,75.7,2.257,1.402
145,883,B,1,H,2,78,2.28,1.408
145,883,B,1,H,2,80.1,2.301,1.504
145,883,B,1,H,2,80.5,2.305,1.441
145,883,B,1,H,2,82.8,2.328,1.379
145,883,B,1,H,2,85,2.35,1.434
145,883,B,1,H,2,85.3,2.353,1.415
145,883,B,1,H,2,87.6,2.376,1.385
145,883,B,1,H,2,90,2.4,1.372
145,883,B,1,H,2,92.4,2.424,1.42
145,883,B,1,H,2,94.5,2.445,1.415
145,883,B,1,H,2,96.9,2.469,1.422
145,883,B,1,H,2,99.3,2.493,1.361
145,883,B,1,H,2,101.6,2.516,1.374
145,883,B,1,H,2,104.1,2.541,1.465
145,883,B,1,H,2,106.3,2.563,1.54
145,883,B,1,H,2,108.8,2.588,1.576
145,883,B,1,H,2,111,2.61,1.43
145,883,B,1,H,2,113.3,2.633,1.46
145,883,B,1,H,2,115.6,2.656,1.483
145,883,B,1,H,2,118.1,2.681,1.368
145,883,B,1,H,2,120.4,2.704,1.383
145,883,B,1,H,2,122.6,2.726,1.354
145,883,B,1,H,2,125,2.75,1.443
145,883,B,1,H,2,127.3,2.773,1.362
145,883,B,1,H,3,2.2,3.022,1.365
145,883,B,1,H,3,5,3.05,1.435
145,883,B,1,H,3,5.1,3.051,1.4
145,883,B,1,H,3,7.3,3.073,1.427
145,883,B,1,H,3,10,3.1,1.443
145,883,B,1,H,3,12,3.12,1.432
145,883,B,1,H,3,14.4,3.144,1.362
145,883,B,1,H,3,15,3.15,1.403
145,883,B,1,H,3,16.5,3.165,1.356
145,883,B,1,H,3,18.9,3.189,1.392
145,883,B,1,H,3,20,3.2,1.43
145,883,B,1,H,3,21.2,3.212,1.447
145,883,B,1,H,3,23.5,3.235,1.354
145,883,B,1,H,3,25,3.25,1.338
145,883,B,1,H,3,25.8,3.258,1.364
145,883,B,1,H,3,28.3,3.283,1.374
145,883,B,1,H,3,30,3.3,1.277
145,883,B,1,H,3,30.8,3.308,1.315
145,883,B,1,H,3,33,3.33,1.356
145,883,B,1,H,3,35,3.35,1.37
145,883,B,1,H,3,35.3,3.353,1.34
145,883,B,1,H,3,37.8,3.378,1.381
145,883,B,1,H,3,40,3.4,1.412
145,883,B,1,H,3,40.1,3.401,1.362
145,883,B,1,H,3,42.5,3.425,1.346
145,883,B,1,H,3,45,3.45,1.375
145,883,B,1,H,3,47.3,3.473,1.401
145,883,B,1,H,3,50,3.5,1.394
145,883,B,1,H,3,51.6,3.516,1.43
145,883,B,1,H,3,54.1,3.541,1.353
145,883,B,1,H,3,54.9,3.549,1.413
145,883,B,1,H,3,56.3,3.563,1.405
145,883,B,1,H,3,58.7,3.587,1.387
145,883,B,1,H,3,59.9,3.599,1.359
145,883,B,1,H,3,61,3.61,1.372
145,883,B,1,H,3,63.3,3.633,1.377
145,883,B,1,H,3,65,3.65,1.451
145,883,B,1,H,3,65.9,3.659,1.385
145,883,B,1,H,3,68.1,3.681,1.389
145,883,B,1,H,3,70.1,3.701,1.387
145,883,B,1,H,3,70.7,3.707,1.366
145,883,B,1,H,3,73,3.73,1.399
145,883,B,1,H,3,75,3.75,1.364
145,883,B,1,H,3,77.8,3.778,1.45
145,883,B,1,H,3,80,3.8,1.496
145,883,B,1,H,3,82.2,3.822,1.399
145,883,B,1,H,3,85.1,3.851,1.465
145,883,B,1,H,3,87.1,3.871,1.405
145,883,B,1,H,3,89.5,3.895,1.447
145,883,B,1,H,3,90,3.9,1.403
145,883,B,1,H,3,91.8,3.918,1.451
145,883,B,1,H,3,94.4,3.944,1.491
145,883,B,1,H,3,95,3.95,1.46
145,883,B,1,H,3,96.4,3.964,1.447
145,883,B,1,H,3,98.9,3.989,1.432
145,883,B,1,H,3,100,4,1.413
145,883,B,1,H,3,101.2,4.012,1.422
145,883,B,1,H,3,103.5,4.035,1.468
145,883,B,1,H,3,105,4.05,1.425
145,883,B,1,H,3,105.9,4.059,1.408
145,883,B,1,H,3,108.3,4.083,1.444
145,883,B,1,H,3,110,4.1,1.392
145,883,B,1,H,3,111,4.11,1.401
145,883,B,1,H,3,113,4.13,1.343
145,883,B,1,H,3,115.7,4.157,1.261
145,883,B,1,H,3,117.7,4.177,1.232
145,883,B,1,H,3,120.3,4.203,1.259
145,883,B,1,H,3,122.5,4.225,1.231
145,883,B,1,H,3,125,4.25,1.28
145,883,B,1,H,3,127,4.27,1.378
145,883,B,1,H,3,129.6,4.296,1.455
145,883,B,1,H,3,131.9,4.319,1.486
145,883,B,1,H,3,134.2,4.342,1.597
145,883,B,1,H,3,136.3,4.363,1.448
145,883,B,1,H,3,138.9,4.389,1.457
145,883,B,1,H,3,141.1,4.411,1.428
145,883,B,1,H,3,143.6,4.436,1.383
145,883,B,1,H,3,145.6,4.456,1.387
145,883,B,1,H,4,2.2,4.522,1.292
145,883,B,1,H,4,5,4.55,1.334
145,883,B,1,H,4,5.1,4.551,1.346
145,883,B,1,H,4,7.5,4.575,1.365
145,883,B,1,H,4,10,4.6,1.309
145,883,B,1,H,4,12,4.62,1.443
145,883,B,1,H,4,15,4.65,1.371
145,883,B,1,H,4,16.9,4.669,1.347
145,883,B,1,H,4,19.1,4.691,1.354
145,883,B,1,H,4,19.9,4.699,1.399
145,883,B,1,H,4,21.6,4.716,1.385
145,883,B,1,H,4,24,4.74,1.415
145,883,B,1,H,4,25.1,4.751,1.373
145,883,B,1,H,4,26.5,4.765,1.405
145,883,B,1,H,4,28.7,4.787,1.363
145,883,B,1,H,4,29.9,4.799,1.348
145,883,B,1,H,4,31,4.81,1.271
145,883,B,1,H,4,33.4,4.834,1.447
145,883,B,1,H,4,35.1,4.851,1.366
145,883,B,1,H,4,35.8,4.858,1.374
145,883,B,1,H,4,38.2,4.882,1.373
145,883,B,1,H,4,40,4.9,1.415
145,883,B,1,H,4,40.5,4.905,1.274
145,883,B,1,H,4,43,4.93,1.333
145,883,B,1,H,4,45,4.95,1.349
145,883,B,1,H,4,45.2,4.952,1.425
145,883,B,1,H,4,47.6,4.976,1.34
145,883,B,1,H,4,50,5,1.473
145,883,B,1,H,4,52.1,5.021,1.333
145,883,B,1,H,4,55,5.05,1.346
145,883,B,1,H,4,57,5.07,1.39
145,883,B,1,H,4,59.2,5.092,1.32
145,883,B,1,H,4,60,5.1,1.27
145,883,B,1,H,4,61.7,5.117,1.299
145,883,B,1,H,4,64.1,5.141,1.373
145,883,B,1,H,4,65,5.15,1.354
145,883,B,1,H,4,66.4,5.164,1.452
145,883,B,1,H,4,68.7,5.187,1.358
145,883,B,1,H,4,70,5.2,1.352
145,883,B,1,H,4,71.2,5.212,1.295
145,883,B,1,H,4,73.6,5.236,1.252
145,883,B,1,H,4,75,5.25,1.245
145,883,B,1,H,4,76,5.26,1.301
145,883,B,1,H,4,78.1,5.281,1.361
145,883,B,1,H,4,80,5.3,1.312
145,883,B,1,H,4,80.5,5.305,1.337
145,883,B,1,H,4,82.9,5.329,1.375
145,883,B,1,H,4,85,5.35,1.354
145,883,B,1,H,4,85.5,5.355,1.308
145,883,B,1,H,4,87.6,5.376,1.269
145,883,B,1,H,4,90,5.4,1.276
145,883,B,1,H,4,92.5,5.425,1.284
145,883,B,1,H,4,95.1,5.451,1.307
145,883,B,1,H,4,96.9,5.469,1.333
145,883,B,1,H,4,99.3,5.493,1.28
145,883,B,1,H,4,100,5.5,1.262
145,883,B,1,H,4,101.6,5.516,1.239
145,883,B,1,H,4,104.2,5.542,1.262
145,883,B,1,H,4,105,5.55,1.312
145,883,B,1,H,4,106.4,5.564,1.284
145,883,B,1,H,4,108.6,5.586,1.265
145,883,B,1,H,4,109.9,5.599,1.293
145,883,B,1,H,4,111.1,5.611,1.308
145,883,B,1,H,4,113.5,5.635,1.285
145,883,B,1,H,4,115.8,5.658,1.263
145,883,B,1,H,4,118.1,5.681,1.299
145,883,B,1,H,4,120.6,5.706,1.201
145,883,B,1,H,4,122.8,5.728,1.31
145,883,B,1,H,4,125.3,5.753,1.299
145,883,B,1,H,4,127.4,5.774,1.265
145,883,B,1,H,4,130.1,5.801,1.258
145,883,B,1,H,4,132.2,5.822,1.265
145,883,B,1,H,4,134.5,5.845,1.279
145,883,B,1,H,4,136.9,5.869,1.287
145,883,B,1,H,4,139.4,5.894,1.311
145,883,B,1,H,4,141.5,5.915,1.283
145,883,B,1,H,4,144.1,5.941,1.291
145,883,B,1,H,4,146.2,5.962,1.17
145,883,B,1,H,5,2.4,6.024,1.291
145,883,B,1,H,5,5,6.05,1.236
145,883,B,1,H,5,5.2,6.052,1.299
145,883,B,1,H,5,7.6,6.076,1.293
145,883,B,1,H,5,10,6.1,1.229
145,883,B,1,H,5,12.3,6.123,1.337
145,883,B,1,H,5,15,6.15,1.333
145,883,B,1,H,5,16.8,6.168,1.362
145,883,B,1,H,5,19.3,6.193,1.359
145,883,B,1,H,5,20,6.2,1.426
145,883,B,1,H,5,21.7,6.217,1.462
145,883,B,1,H,5,23.9,6.239,1.448
145,883,B,1,H,5,25,6.25,1.412
145,883,B,1,H,5,26.5,6.265,1.413
145,883,B,1,H,5,29,6.29,1.399
145,883,B,1,H,5,30,6.3,1.482
145,883,B,1,H,5,31.3,6.313,1.481
145,883,B,1,H,5,33.4,6.334,1.682
145,883,B,1,H,5,35.1,6.351,1.694
145,883,B,1,H,5,36,6.36,1.651
145,883,B,1,H,5,38.2,6.382,1.363
145,883,B,1,H,5,40,6.4,1.361
145,883,B,1,H,5,40.6,6.406,1.384
145,883,B,1,H,5,43.1,6.431,1.368
145,883,B,1,H,5,45,6.45,1.346
145,883,B,1,H,5,45.6,6.456,1.308
145,883,B,1,H,5,47.8,6.478,1.363
145,883,B,1,H,5,50,6.5,1.386
145,883,B,1,H,5,52.5,6.525,1.353
145,883,B,1,H,5,55,6.55,1.358
145,883,B,1,H,5,55.1,6.551,1.411
145,883,B,1,H,5,57.2,6.572,1.359
145,883,B,1,H,5,60,6.6,1.389
145,883,B,1,H,5,62.1,6.621,1.465
145,883,B,1,H,5,64.3,6.643,1.452
145,883,B,1,H,5,65,6.65,1.488
145,883,B,1,H,5,66.8,6.668,1.466
145,883,B,1,H,5,69.2,6.692,1.409
145,883,B,1,H,5,70.1,6.701,1.46
145,883,B,1,H,5,71.6,6.716,1.437
145,883,B,1,H,5,73.6,6.736,1.39
145,883,B,1,H,5,75,6.75,1.403
145,883,B,1,H,5,76.2,6.762,1.432
145,883,B,1,H,5,78.5,6.785,1.45
145,883,B,1,H,5,80.1,6.801,1.416
145,883,B,1,H,5,80.9,6.809,1.374
145,883,B,1,H,5,83.3,6.833,1.364
145,883,B,1,H,5,85,6.85,1.289
145,883,B,1,H,5,85.6,6.856,1.284
145,883,B,1,H,5,87.9,6.879,1.288
145,883,B,1,H,5,90,6.9,1.331
145,883,B,1,H,5,92.7,6.927,1.274
145,883,B,1,H,5,95,6.95,1.301
145,883,B,1,H,5,97.1,6.971,1.293
145,883,B,1,H,5,100,7,1.323
145,883,B,1,H,5,101.9,7.019,1.262
145,883,B,1,H,5,104.1,7.041,1.332
145,883,B,1,H,5,105,7.05,1.331
145,883,B,1,H,5,106.5,7.065,1.38
145,883,B,1,H,5,109,7.09,1.344
145,883,B,1,H,5,110.1,7.101,1.351
145,883,B,1,H,5,111.4,7.114,1.392
145,883,B,1,H,5,113.7,7.137,1.387
145,883,B,1,H,5,116.1,7.161,1.389
145,883,B,1,H,5,118.3,7.183,1.351
145,883,B,1,H,5,120.7,7.207,1.426
145,883,B,1,H,5,123,7.23,1.468
145,883,B,1,H,5,125.5,7.255,1.421
145,883,B,1,H,5,127.7,7.277,1.509
145,883,B,1,H,5,130.1,7.301,1.542
145,883,B,1,H,5,132.4,7.324,1.478
145,883,B,1,H,5,134.9,7.349,1.495
145,883,B,1,H,5,137.1,7.371,1.434
145,883,B,1,H,5,139.4,7.394,1.4
145,883,B,1,H,5,141.8,7.418,1.44
145,883,B,1,H,5,144.1,7.441,1.443
145,883,B,1,H,5,146.6,7.466,1.437
145,883,B,1,H,6,1.6,7.516,1.299
145,883,B,1,H,6,4.4,7.544,1.443
145,883,B,1,H,6,6.9,7.569,1.476
145,883,B,1,H,6,9.1,7.591,1.453
145,883,B,1,H,6,11.6,7.616,1.441
145,883,B,1,H,6,13.8,7.638,1.383
145,883,B,1,H,6,18.4,7.684,1.347
145,883,B,2,H,1,2.3,7.923,0.864
145,883,B,2,H,1,5,7.95,1.113
145,883,B,2,H,1,5.2,7.952,1.041
145,883,B,2,H,1,7.4,7.974,1.085
145,883,B,2,H,1,10,8,1.109
145,883,B,2,H,1,12.2,8.022,0.993
145,883,B,2,H,1,14.3,8.043,1.178
145,883,B,2,H,1,15,8.05,1.172
145,883,B,2,H,1,16.7,8.067,1.196
145,883,B,2,H,1,19.2,8.092,1.383
145,883,B,2,H,1,20,8.1,1.333
145,883,B,2,H,1,21.7,8.117,1.411
145,883,B,2,H,1,23.9,8.139,1.344
145,883,B,2,H,1,25,8.15,1.385
145,883,B,2,H,1,26.2,8.162,1.325
145,883,B,2,H,1,28.7,8.187,1.334
145,883,B,2,H,1,30,8.2,1.373
145,883,B,2,H,1,31,8.21,1.301
145,883,B,2,H,1,33.3,8.233,1.308
145,883,B,2,H,1,35,8.25,1.327
145,883,B,2,H,1,35.5,8.255,1.254
145,883,B,2,H,1,37.9,8.279,1.375
145,883,B,2,H,1,40,8.3,1.479
145,883,B,2,H,1,40.3,8.303,1.352
145,883,B,2,H,1,42.5,8.325,1.358
145,883,B,2,H,1,45,8.35,1.26
145,883,B,2,H,1,47.3,8.373,1.335
145,883,B,2,H,1,50.1,8.401,1.352
145,883,B,2,H,1,51.9,8.419,1.393
145,883,B,2,H,1,55,8.45,1.472
145,883,B,2,H,1,56.9,8.469,1.343
145,883,B,2,H,1,59.2,8.492,1.32
145,883,B,2,H,1,60,8.5,1.252
145,883,B,2,H,1,61.4,8.514,1.26
145,883,B,2,H,1,64.2,8.542,1.341
145,883,B,2,H,1,65,8.55,1.309
145,883,B,2,H,1,66.4,8.564,1.361
145,883,B,2,H,1,68.8,8.588,1.487
145,883,B,2,H,1,70,8.6,1.537
145,883,B,2,H,1,71.1,8.611,1.53
145,883,B,2,H,1,73.4,8.634,1.403
145,883,B,2,H,1,75,8.65,1.418
145,883,B,2,H,1,75.6,8.656,1.386
145,883,B,2,H,1,78.1,8.681,1.398
145,883,B,2,H,1,80,8.7,1.431
145,883,B,2,H,1,80.4,8.704,1.468
145,883,B,2,H,1,82.7,8.727,1.489
145,883,B,2,H,1,85,8.75,1.578
145,883,B,2,H,1,87.3,8.773,1.38
145,883,B,2,H,1,90,8.8,1.491
145,883,B,2,H,1,92,8.82,1.468
145,883,B,2,H,1,94.4,8.844,1.477
145,883,B,2,H,1,95,8.85,1.444
145,883,B,2,H,1,96.8,8.868,1.483
145,883,B,2,H,1,99,8.89,1.462
145,883,B,2,H,1,100,8.9,1.617
145,883,B,2,H,1,101.4,8.914,1.481
145,883,B,2,H,1,103.9,8.939,1.482
145,883,B,2,H,1,105.1,8.951,1.565
145,883,B,2,H,1,107.5,8.975,1.417
145,883,B,2,H,1,110,9,1.401
145,883,B,2,H,1,112.2,9.022,1.34
145,883,B,2,H,1,114.6,9.046,1.365
145,883,B,2,H,1,117,9.07,1.269
145,883,B,2,H,1,119.2,9.092,1.324
145,883,B,2,H,1,121.6,9.116,1.37
145,883,B,2,H,1,124.1,9.141,1.427
145,883,B,2,H,1,126.3,9.163,1.418
145,883,B,2,H,1,128.7,9.187,1.342
145,883,B,2,H,1,131,9.21,1.364
145,883,B,2,H,1,133.2,9.232,1.32
145,883,B,2,H,1,135.7,9.257,1.343
145,883,B,2,H,1,138.1,9.281,1.42
145,883,B,2,H,1,140.3,9.303,1.419
145,883,B,2,H,1,142.8,9.328,1.479
145,883,B,2,H,1,145,9.35,1.403
145,883,B,2,H,1,147.4,9.374,1.464
145,883,B,2,H,2,2.2,9.422,1.362
145,883,B,2,H,2,5,9.45,1.499
145,883,B,2,H,2,5.1,9.451,1.455
145,883,B,2,H,2,7.2,9.472,1.375
145,883,B,2,H,2,10,9.5,1.541
145,883,B,2,H,2,12,9.52,1.443
145,883,B,2,H,2,14.2,9.542,1.406
145,883,B,2,H,2,15,9.55,1.452
145,883,B,2,H,2,16.5,9.565,1.397
145,883,B,2,H,2,18.9,9.589,1.411
145,883,B,2,H,2,20,9.6,1.399
145,883,B,2,H,2,21.2,9.612,1.393
145,883,B,2,H,2,23.6,9.636,1.38
145,883,B,2,H,2,25.1,9.651,1.359
145,883,B,2,H,2,25.9,9.659,1.374
145,883,B,2,H,2,28.5,9.685,1.381
145,883,B,2,H,2,30,9.7,1.414
145,883,B,2,H,2,30.7,9.707,1.412
145,883,B,2,H,2,33.1,9.731,1.357
145,883,B,2,H,2,35,9.75,1.291
145,883,B,2,H,2,35.6,9.756,1.409
145,883,B,2,H,2,37.7,9.777,1.476
145,883,B,2,H,2,40,9.8,1.309
145,883,B,2,H,2,40.3,9.803,1.363
145,883,B,2,H,2,42.6,9.826,1.37
145,883,B,2,H,2,45,9.85,1.34
145,883,B,2,H,2,47,9.87,1.399
145,883,B,2,H,2,49.4,9.894,1.418
145,883,B,2,H,2,50,9.9,1.414
145,883,B,2,H,2,51.6,9.916,1.421
145,883,B,2,H,2,53.8,9.938,1.363
145,883,B,2,H,2,55,9.95,1.425
145,883,B,2,H,2,56.2,9.962,1.418
145,883,B,2,H,2,58.6,9.986,1.316
145,883,B,2,H,2,60,10,1.432
145,883,B,2,H,2,61,10.01,1.466
145,883,B,2,H,2,63.1,10.031,1.539
145,883,B,2,H,2,65,10.05,1.495
145,883,B,2,H,2,65.6,10.056,1.518
145,883,B,2,H,2,68.1,10.081,1.406
145,883,B,2,H,2,70,10.1,1.378
145,883,B,2,H,2,70.6,10.106,1.428
145,883,B,2,H,2,72.7,10.127,1.393
145,883,B,2,H,2,75,10.15,1.411
145,883,B,2,H,2,77.2,10.172,1.419
145,883,B,2,H,2,80,10.2,1.389
145,883,B,2,H,2,82.1,10.221,1.385
145,883,B,2,H,2,84.2,10.242,1.432
145,883,B,2,H,2,85,10.25,1.399
145,883,B,2,H,2,86.7,10.267,1.368
145,883,B,2,H,2,89.1,10.291,1.374
145,883,B,2,H,2,90,10.3,1.441
145,883,B,2,H,2,91.4,10.314,1.513
145,883,B,2,H,2,93.8,10.338,1.491
145,883,B,2,H,2,95,10.35,1.434
145,883,B,2,H,2,95.8,10.358,1.432
145,883,B,2,H,2,98.3,10.383,1.447
145,883,B,2,H,2,99.9,10.399,1.439
145,883,B,2,H,2,100.8,10.408,1.471
145,883,B,2,H,2,102.8,10.428,1.362
145,883,B,2,H,2,105,10.45,1.368
145,883,B,2,H,2,107.6,10.476,1.315
145,883,B,2,H,2,110.1,10.501,1.365
145,883,B,2,H,2,112,10.52,1.382
145,883,B,2,H,2,114.6,10.546,1.441
145,883,B,2,H,2,116.6,10.566,1.37
145,883,B,2,H,2,119.2,10.592,1.332
145,883,B,2,H,2,121.4,10.614,1.309
145,883,B,2,H,2,124,10.64,1.306
145,883,B,2,H,2,126.2,10.662,1.24
145,883,B,2,H,2,128.3,10.683,1.256
145,883,B,2,H,2,131,10.71,1.288
145,883,B,2,H,2,133.1,10.731,1.213
145,883,B,2,H,2,135.7,10.757,1.246
145,883,B,2,H,2,137.7,10.777,1.231
145,883,B,2,H,2,140.2,10.802,1.229
145,883,B,2,H,2,142.5,10.825,1.3
145,883,B,2,H,2,144.9,10.849,1.285
145,883,B,2,H,2,147.3,10.873,1.281
145,883,B,2,H,3,2.2,10.922,1.061
145,883,B,2,H,3,5,10.95,1.377
145,883,B,2,H,3,5.1,10.951,1.271
145,883,B,2,H,3,7.3,10.973,1.364
145,883,B,2,H,3,10,11,1.312
145,883,B,2,H,3,12.2,11.022,1.35
145,883,B,2,H,3,14.4,11.044,1.344
145,883,B,2,H,3,15,11.05,1.359
145,883,B,2,H,3,16.6,11.066,1.341
145,883,B,2,H,3,19,11.09,1.375
145,883,B,2,H,3,20,11.1,1.381
145,883,B,2,H,3,21.5,11.115,1.389
145,883,B,2,H,3,23.7,11.137,1.404
145,883,B,2,H,3,25,11.15,1.347
145,883,B,2,H,3,26.2,11.162,1.403
145,883,B,2,H,3,28.6,11.186,1.399
145,883,B,2,H,3,30,11.2,1.539
145,883,B,2,H,3,31,11.21,1.504
145,883,B,2,H,3,33.2,11.232,1.439
145,883,B,2,H,3,35,11.25,1.479
145,883,B,2,H,3,35.7,11.257,1.402
145,883,B,2,H,3,37.9,11.279,1.452
145,883,B,2,H,3,40,11.3,1.398
145,883,B,2,H,3,40.3,11.303,1.468
145,883,B,2,H,3,42.8,11.328,1.422
145,883,B,2,H,3,45,11.35,1.443
145,883,B,2,H,3,45.1,11.351,1.409
145,883,B,2,H,3,47.4,11.374,1.457
145,883,B,2,H,3,50,11.4,1.488
145,883,B,2,H,3,52.3,11.423,1.496
145,883,B,2,H,3,55,11.45,1.387
145,883,B,2,H,3,56.3,11.463,1.426
145,883,B,2,H,3,58.8,11.488,1.441
145,883,B,2,H,3,60,11.5,1.46
145,883,B,2,H,3,61.2,11.512,1.568
145,883,B,2,H,3,63.4,11.534,1.506
145,883,B,2,H,3,65,11.55,1.553
145,883,B,2,H,3,65.8,11.558,1.509
145,883,B,2,H,3,68.3,11.583,1.422
145,883,B,2,H,3,70,11.6,1.381
145,883,B,2,H,3,70.3,11.603,1.51
145,883,B,2,H,3,72.7,11.627,1.51
145,883,B,2,H,3,75,11.65,1.496
145,883,B,2,H,3,77.1,11.671,1.431
145,883,B,2,H,3,79.9,11.699,1.369
145,883,B,2,H,3,81.9,11.719,1.323
145,883,B,2,H,3,84.1,11.741,1.308
145,883,B,2,H,3,85.1,11.751,1.283
145,883,B,2,H,3,86.7,11.767,1.215
145,883,B,2,H,3,89,11.79,1.212
145,883,B,2,H,3,90,11.8,1.249
145,883,B,2,H,3,91.4,11.814,1.238
145,883,B,2,H,3,93.6,11.836,1.181
145,883,B,2,H,3,94.9,11.849,1.163
145,883,B,2,H,3,96.1,11.861,1.163
145,883,B,2,H,3,98.7,11.887,1.225
145,883,B,2,H,3,100,11.9,1.123
145,883,B,2,H,3,100.9,11.909,1.228
145,883,B,2,H,3,103.2,11.932,1.171
145,883,B,2,H,3,105.1,11.951,1.242
145,883,B,2,H,3,105.5,11.955,1.199
145,883,B,2,H,3,108.1,11.981,1.227
145,883,B,2,H,3,110,12,1.22
145,883,B,2,H,3,110.4,12.004,1.233
145,883,B,2,H,3,112.4,12.024,1.327
145,883,B,2,H,3,114.9,12.049,1.424
145,883,B,2,H,3,117.3,12.073,1.469
145,883,B,2,H,3,119.8,12.098,1.451
145,883,B,2,H,3,121.8,12.118,1.397
145,883,B,2,H,3,124.4,12.144,1.427
145,883,B,2,H,3,126.6,12.166,1.333
145,883,B,2,H,3,129.2,12.192,1.352
145,883,B,2,H,3,131.2,12.212,1.409
145,883,B,2,H,3,133.7,12.237,1.334
145,883,B,2,H,3,136,12.26,1.338
145,883,B,2,H,3,138.1,12.281,1.351
145,883,B,2,H,3,140.7,12.307,1.31
145,883,B,2,H,3,143.1,12.331,1.349
145,883,B,2,H,3,145.3,12.353,1.254
145,883,B,2,H,3,147.6,12.376,1.292
145,883,B,2,H,4,2.2,12.422,1.231
145,883,B,2,H,4,5,12.45,1.49
145,883,B,2,H,4,5.2,12.452,1.321
145,883,B,2,H,4,7.4,12.474,1.352
145,883,B,2,H,4,10.1,12.501,1.35
145,883,B,2,H,4,12.5,12.525,1.457
145,883,B,2,H,4,15,12.55,1.471
145,883,B,2,H,4,16.9,12.569,1.353
145,883,B,2,H,4,19.3,12.593,1.294
145,883,B,2,H,4,20,12.6,1.354
145,883,B,2,H,4,21.6,12.616,1.336
145,883,B,2,H,4,23.8,12.638,1.228
145,883,B,2,H,4,25,12.65,1.255
145,883,B,2,H,4,25.7,12.657,1.315
145,883,B,2,H,4,28.2,12.682,1.253
145,883,B,2,H,4,30,12.7,1.273
145,883,B,2,H,4,30.5,12.705,1.299
145,883,B,2,H,4,32.6,12.726,1.252
145,883,B,2,H,4,35,12.75,1.293
145,883,B,2,H,4,37.6,12.776,1.319
145,883,B,2,H,4,40.1,12.801,1.321
145,883,B,2,H,4,42.2,12.822,1.308
145,883,B,2,H,4,44.9,12.849,1.318
145,883,B,2,H,4,47.2,12.872,1.3
145,883,B,2,H,4,49.3,12.893,1.299
145,883,B,2,H,4,50.1,12.901,1.258
145,883,B,2,H,4,51.7,12.917,1.353
145,883,B,2,H,4,54.2,12.942,1.297
145,883,B,2,H,4,55,12.95,1.273
145,883,B,2,H,4,56.6,12.966,1.217
145,883,B,2,H,4,58.7,12.987,1.273
145,883,B,2,H,4,59.9,12.999,1.319
145,883,B,2,H,4,61,13.01,1.316
145,883,B,2,H,4,65,13.05,1.312
145,883,B,2,H,4,65.9,13.059,1.324
145,883,B,2,H,4,68.2,13.082,1.375
145,883,B,2,H,4,70,13.1,1.354
145,883,B,2,H,4,70.6,13.106,1.402
145,883,B,2,H,4,72.9,13.129,1.387
145,883,B,2,H,4,75.1,13.151,1.404
145,883,B,2,H,4,77.5,13.175,1.425
145,883,B,2,H,4,80,13.2,1.453
145,883,B,2,H,4,81.6,13.216,1.372
145,883,B,2,H,4,83.9,13.239,1.411
145,883,B,2,H,4,85,13.25,1.435
145,883,B,2,H,4,86.2,13.262,1.469
145,883,B,2,H,4,88.4,13.284,1.467
145,883,B,2,H,4,89.9,13.299,1.424
145,883,B,2,H,4,90.8,13.308,1.416
145,883,B,2,H,4,93.4,13.334,1.382
145,883,B,2,H,4,95,13.35,1.48
145,883,B,2,H,4,95.6,13.356,1.474
145,883,B,2,H,4,97.9,13.379,1.474
145,883,B,2,H,4,100,13.4,1.414
