Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),L*,a*,b*
145,887,A,2,H,6,139.19,15.592,26.149,0.911358333,3.361080067
145,887,A,2,H,6,139.25,15.592,26.322,0.91112938,3.356562217
145,887,A,2,H,6,139.31,15.593,26.379,0.911903827,3.353047753
145,887,A,2,H,6,139.42,15.594,26.246,0.910832483,3.347446697
145,887,A,2,H,6,139.36,15.594,26.349,0.911051799,3.348954953
145,887,A,2,H,6,139.54,15.595,25.851,0.912404054,3.347440343
145,887,A,2,H,6,139.48,15.595,26.02,0.911616568,3.346941827
145,887,A,2,H,6,139.6,15.596,25.654,0.913194942,3.346942246
145,887,A,2,H,6,139.71,15.597,25.407,0.917153737,3.349371194
145,887,A,2,H,6,139.65,15.597,25.519,0.914356613,3.347863084
145,887,A,2,H,6,139.83,15.598,25.173,0.924758189,3.359397572
145,887,A,2,H,6,139.77,15.598,25.296,0.919954262,3.35388269
145,887,A,2,H,6,139.88,15.599,25.099,0.929930726,3.365329227
145,887,A,2,H,6,139.94,15.599,25.14,0.935740888,3.372850317
145,887,A,2,H,6,140,15.6,25.003,0.940554452,3.380374792
145,887,A,2,H,6,140.12,15.601,24.65,0.951191783,3.392433902
145,887,A,2,H,6,140.06,15.601,24.848,0.945371417,3.386902654
145,887,A,2,H,6,140.23,15.602,24.187,0.960204623,3.401916651
145,887,A,2,H,6,140.17,15.602,24.431,0.95537802,3.397379196
145,887,A,2,H,6,140.35,15.603,23.824,0.969868031,3.412001721
145,887,A,2,H,6,140.29,15.603,24.031,0.965034626,3.406457493
145,887,A,2,H,6,140.4,15.604,23.594,0.974065134,3.415957831
145,887,A,2,H,6,140.52,15.605,23.061,0.984747817,3.427062088
145,887,A,2,H,6,140.46,15.605,23.353,0.979904775,3.421508266
145,887,A,2,H,6,140.64,15.606,22.643,0.994444106,3.43717989
145,887,A,2,H,6,140.58,15.606,22.841,0.989594261,3.431619296
145,887,A,2,H,6,140.69,15.607,22.488,0.998654908,3.441149638
145,887,A,2,H,6,140.81,15.608,22.182,1.009370472,3.451286627
145,887,A,2,H,6,140.75,15.608,22.372,1.004510989,3.445716439
145,887,A,2,H,6,140.92,15.609,21.916,1.020455023,3.459840765
145,887,A,2,H,6,140.87,15.609,22.008,1.015233355,3.455860201
145,887,A,2,H,6,140.98,15.61,21.939,1.026324143,3.463420547
145,887,A,2,H,6,141.04,15.61,22.064,1.033196664,3.466003714
145,887,A,2,H,6,141.1,15.611,22.184,1.040072586,3.469590268
145,887,A,2,H,6,141.16,15.612,22.314,1.04795191,3.473180207
145,887,A,2,H,6,141.21,15.612,22.483,1.054187278,3.47617441
145,887,A,2,H,6,141.27,15.613,22.689,1.063072837,3.478770558
145,887,A,2,H,6,141.33,15.613,22.92,1.070961798,3.482370091
145,887,A,2,H,6,141.39,15.614,23.072,1.079854161,3.484973011
145,887,A,2,H,6,141.45,15.614,23.271,1.088749924,3.487579316
145,887,A,2,H,6,141.5,15.615,23.515,1.097998992,3.488587158
145,887,A,2,H,6,141.56,15.616,23.75,1.107900992,3.491199671
145,887,A,2,H,6,141.62,15.616,23.957,1.116806393,3.49381557
145,887,A,2,H,6,141.68,15.617,24.089,1.126715195,3.496434856
145,887,A,2,H,6,141.73,15.617,24.144,1.135975129,3.499453514
145,887,A,2,H,6,141.79,15.618,24.26,1.145890167,3.503079007
145,887,A,2,H,6,141.85,15.618,24.278,1.154808606,3.506707886
145,887,A,2,H,6,141.91,15.619,24.297,1.163730447,3.511340152
145,887,A,2,H,6,141.97,15.62,24.365,1.17165569,3.514975803
145,887,A,2,H,6,142.02,15.62,24.445,1.179929323,3.518008099
145,887,A,2,H,6,142.14,15.621,24.49,1.195795681,3.526295204
145,887,A,2,H,6,142.08,15.621,24.502,1.187860801,3.521649958
145,887,A,2,H,6,142.2,15.622,24.411,1.203733962,3.529943835
145,887,A,2,H,6,142.31,15.623,24.426,1.217962978,3.538641787
145,887,A,2,H,6,142.25,15.623,24.43,1.211018461,3.533986948
145,887,A,2,H,6,142.43,15.624,24.409,1.230862215,3.546961623
145,887,A,2,H,6,142.37,15.624,24.416,1.223910896,3.542300012
145,887,A,2,H,6,142.54,15.625,24.252,1.243115135,3.555683371
145,887,A,2,H,6,142.49,15.625,24.36,1.236816936,3.55162662
145,887,A,2,H,6,142.6,15.626,24.087,1.249076092,3.560354576
145,887,A,2,H,6,142.72,15.627,23.429,1.26000821,3.570707144
145,887,A,2,H,6,142.66,15.627,23.812,1.25404045,3.565029167
145,887,A,2,H,6,142.83,15.628,22.645,1.27029127,3.580458897
145,887,A,2,H,6,142.77,15.628,23.054,1.265317274,3.574774712
145,887,A,2,H,6,142.95,15.629,21.625,1.281249465,3.590837425
145,887,A,2,H,6,142.89,15.629,22.166,1.276268667,3.585146468
145,887,A,2,H,6,143.01,15.63,21.112,1.286233664,3.596531768
145,887,A,2,H,6,143.12,15.631,20.218,1.295546864,3.608313525
145,887,A,2,H,6,143.06,15.631,20.636,1.290556429,3.601612974
145,887,A,2,H,6,143.24,15.632,19.497,1.305537939,3.618724784
145,887,A,2,H,6,143.18,15.632,19.843,1.300540701,3.613017461
145,887,A,2,H,6,143.29,15.633,19.183,1.310871569,3.623816807
145,887,A,2,H,6,143.41,15.634,18.69,1.319881919,3.634247254
145,887,A,2,H,6,143.35,15.634,18.891,1.314875043,3.629530338
145,887,A,2,H,6,143.53,15.635,18.427,1.329905874,3.644691246
145,887,A,2,H,6,143.47,15.635,18.545,1.324892195,3.639967557
145,887,A,2,H,6,143.58,15.636,18.324,1.334253204,3.649796907
145,887,A,2,H,6,143.64,15.636,18.403,1.338273118,3.652526803
145,887,A,2,H,6,143.7,15.637,18.485,1.343296433,3.656260086
145,887,A,2,H,6,143.76,15.638,18.555,1.34732315,3.660996755
145,887,A,2,H,6,143.82,15.638,18.637,1.352353268,3.66573681
145,887,A,2,H,6,143.87,15.639,18.751,1.355714298,3.669856109
145,887,A,2,H,6,143.93,15.639,18.831,1.360750652,3.673602371
145,887,A,2,H,6,144.05,15.64,18.864,1.368833564,3.681105055
145,887,A,2,H,6,143.99,15.64,18.904,1.364790408,3.67735202
145,887,A,2,H,6,144.1,15.641,18.791,1.37220546,3.68323517
145,887,A,2,H,6,144.22,15.642,18.574,1.381307647,3.692757042
145,887,A,2,H,6,144.16,15.642,18.693,1.376254853,3.687994413
145,887,A,2,H,6,144.34,15.643,18.385,1.388423439,3.701292457
145,887,A,2,H,6,144.28,15.643,18.488,1.385363842,3.696523056
145,887,A,2,H,6,144.39,15.644,18.321,1.391809034,3.705436211
145,887,A,2,H,6,144.45,15.645,18.385,1.395874867,3.709211819
145,887,A,2,H,6,144.51,15.645,18.591,1.399944101,3.710990814
145,887,A,2,H,6,144.57,15.646,18.69,1.404016736,3.713773194
145,887,A,2,H,6,144.62,15.646,18.984,1.406413197,3.714927765
145,887,A,2,H,6,144.68,15.647,19.276,1.410492069,3.717716353
145,887,A,2,H,6,144.74,15.647,19.531,1.413574341,3.719508327
145,887,A,2,H,6,144.8,15.648,19.695,1.416660015,3.721303688
145,887,A,2,H,6,144.86,15.649,19.783,1.420749091,3.725102434
145,887,A,2,H,6,144.91,15.649,19.824,1.423159252,3.727270643
145,887,A,2,H,6,144.97,15.65,19.926,1.426254563,3.730075597
145,887,A,2,H,6,145.03,15.65,20.037,1.429353276,3.731883938
145,887,A,2,H,6,145.14,15.651,19.909,1.435876416,3.741874689
145,887,A,2,H,6,145.09,15.651,20.002,1.43345539,3.736695664
145,887,A,2,H,6,145.2,15.652,19.886,1.438984766,3.746692624
145,887,A,2,H,6,145.32,15.653,19.748,1.44421167,3.75433865
145,887,A,2,H,6,145.26,15.653,19.821,1.441096517,3.750513944
145,887,A,2,H,6,145.43,15.654,19.543,1.449764951,3.760359406
145,887,A,2,H,6,145.38,15.654,19.681,1.447330224,3.757166743
145,887,A,2,H,6,145.55,15.655,19.038,1.455017932,3.774031392
145,887,A,2,H,6,145.49,15.655,19.324,1.45188974,3.766193706
145,887,A,2,H,6,145.61,15.656,18.692,1.457149524,3.781872465
145,887,A,2,H,6,145.72,15.657,18.026,1.461732945,3.794923225
145,887,A,2,H,6,145.66,15.657,18.397,1.459595116,3.787075945
145,887,A,2,H,6,145.84,15.658,17.734,1.466018806,3.808627943
145,887,A,2,H,6,145.78,15.658,17.81,1.463874175,3.801773891
145,887,A,2,H,6,145.9,15.659,17.692,1.468166839,3.814485381
145,887,A,2,H,6,145.95,15.66,17.559,1.469626131,3.8207025
145,887,A,2,H,6,146.01,15.66,17.622,1.471780399,3.825566146
145,887,A,2,H,6,146.13,15.661,17.631,1.47609914,3.836303596
145,887,A,2,H,6,146.07,15.661,17.657,1.473938069,3.830433178
145,887,A,2,H,6,146.18,15.662,17.608,1.476569298,3.840531531
145,887,A,2,H,6,146.24,15.662,17.708,1.478736605,3.844408156
145,887,A,2,H,6,146.3,15.663,17.889,1.479907314,3.848288168
145,887,A,2,H,6,146.36,15.664,18.08,1.482081423,3.851171566
145,887,A,2,H,6,146.42,15.664,18.326,1.483258935,3.85405835
145,887,A,2,H,6,146.47,15.665,18.498,1.483742792,3.856299924
145,887,A,2,H,6,146.53,15.665,18.707,1.484926539,3.860192915
145,887,A,2,H,6,146.59,15.666,18.964,1.486113688,3.863089293
145,887,A,2,H,6,146.65,15.666,19.121,1.487304238,3.864989057
145,887,A,2,H,6,146.71,15.667,19.363,1.488498189,3.867892207
145,887,A,2,H,6,146.76,15.668,19.588,1.488995747,3.870147419
145,887,A,2,H,6,146.82,15.668,19.643,1.489195934,3.875056776
145,887,A,2,H,6,146.94,15.669,19.349,1.490606512,3.89188565
145,887,A,2,H,6,146.88,15.669,19.583,1.490399522,3.88496952
145,887,A,2,H,6,146.99,15.67,19.12,1.490114935,3.899151678
145,887,A,2,H,6,147.11,15.671,18.561,1.491544788,3.91499974
145,887,A,2,H,6,147.05,15.671,18.918,1.491328161,3.906074016
145,887,A,2,H,6,147.23,15.672,17.696,1.511988246,3.930861345
145,887,A,2,H,6,147.17,15.672,18.123,1.491764817,3.923928849
145,887,A,2,H,6,147.34,15.673,17.203,1.525740035,3.849079715
145,887,A,2,H,6,147.28,15.673,17.417,1.52251037,3.935141012
145,887,A,2,H,6,147.4,15.674,17.195,1.520973102,3.801021805
145,887,A,2,H,6,147.51,15.675,17.064,1.490742559,3.814257763
145,887,A,2,H,6,147.46,15.675,17.117,1.510209571,3.79196728
145,887,A,2,H,6,147.63,15.676,16.94,1.446231369,3.944164516
145,887,A,2,H,6,147.57,15.676,17.034,1.471985264,3.865209447
145,887,A,2,H,6,147.75,15.677,16.526,1.384733785,4.176084814
145,887,A,2,H,6,147.69,15.677,16.778,1.418480877,4.049122972
145,887,A,2,H,6,147.8,15.678,16.21,1.314280474,4.402388935
145,887,A,2,H,6,147.92,15.679,15.697,1.200802164,4.78732842
145,887,A,2,H,6,147.86,15.679,15.96,1.256539618,4.595356984
145,887,A,2,H,6,148.03,15.68,15.139,1.098625665,5.143618179
145,887,A,2,H,6,147.98,15.68,15.422,1.148068111,4.972303241
145,887,A,2,H,6,148.09,15.681,14.848,1.057897848,5.296599208
145,887,A,2,H,6,148.21,15.682,14.257,1.004452418,5.515571425
145,887,A,2,H,6,148.15,15.682,14.554,1.025173432,5.422583624
145,887,A,2,H,6,148.32,15.683,13.666,1.001306059,5.577891189
145,887,A,2,H,6,148.27,15.683,13.96,0.995734805,5.569562613
145,887,A,2,H,6,148.44,15.684,13.093,1.064886707,5.431889365
145,887,A,2,H,6,148.38,15.684,13.376,1.023594682,5.533888584
145,887,A,2,H,6,148.5,15.685,12.819,1.127182132,5.264893533
145,887,A,2,H,7,1.46,15.715,15.062,-0.008697766,4.94180179
145,887,A,2,H,7,1.52,15.715,15.406,0.605265416,5.341511245
145,887,A,2,H,7,1.58,15.716,15.734,1.131231998,5.683224086
145,887,A,2,H,7,1.63,15.716,16.047,1.576873416,5.97065404
145,887,A,2,H,7,1.69,15.717,16.343,1.944846234,6.208373089
145,887,A,2,H,7,1.74,15.717,16.623,2.244492848,6.400808216
145,887,A,2,H,7,1.8,15.718,16.886,2.478471903,6.551533472
145,887,A,2,H,7,1.86,15.719,17.132,2.653454359,6.665262115
145,887,A,2,H,7,1.91,15.719,17.361,2.778109003,6.746705237
145,887,A,2,H,7,1.97,15.72,17.572,2.854097695,6.799440087
145,887,A,2,H,7,2.03,15.72,17.766,2.889089788,6.828178323
145,887,A,2,H,7,2.08,15.721,17.942,2.890752464,6.83662944
145,887,A,2,H,7,2.14,15.721,18.1,2.861750793,6.830373884
145,887,A,2,H,7,2.19,15.722,18.239,2.810418666,6.812830174
145,887,A,2,H,7,2.25,15.723,18.471,2.79442323,6.853580826
145,887,A,2,H,7,2.31,15.723,18.574,2.747431197,6.819334864
145,887,A,2,H,7,2.36,15.724,18.596,2.6491071,6.772799149
145,887,A,2,H,7,2.42,15.724,18.713,2.501121302,6.703559395
145,887,A,2,H,7,2.53,15.725,18.607,2.44682284,6.784795306
145,887,A,2,H,7,2.48,15.725,18.655,2.473138906,6.730323026
145,887,A,2,H,7,2.64,15.726,18.554,2.41253581,6.900042599
145,887,A,2,H,7,2.59,15.726,18.591,2.427846679,6.839565146
145,887,A,2,H,7,2.7,15.727,18.319,2.405565886,6.970818646
145,887,A,2,H,7,2.76,15.728,18.208,2.396599362,7.048598079
145,887,A,2,H,7,2.81,15.728,18.213,2.406296524,7.133083527
145,887,A,2,H,7,2.87,15.729,18.327,2.417336237,7.206869168
145,887,A,2,H,7,2.93,15.729,18.534,2.38137935,7.270658195
145,887,A,2,H,7,2.98,15.73,18.594,2.365084544,7.338151638
145,887,A,2,H,7,3.04,15.73,18.87,2.408133893,7.391946873
145,887,A,2,H,7,3.09,15.731,19.116,2.453844283,7.437445489
145,887,A,2,H,7,3.21,15.732,19.029,2.492958855,7.56605176
145,887,A,2,H,7,3.15,15.732,19.094,2.474899868,7.483246931
145,887,A,2,H,7,3.26,15.733,19.152,2.511677276,7.612558371
145,887,A,2,H,7,3.32,15.733,19.186,2.530742499,7.635369407
145,887,A,2,H,7,3.43,15.734,19.133,2.542537575,7.681698435
145,887,A,2,H,7,3.38,15.734,19.17,2.556811123,7.63518383
145,887,A,2,H,7,3.49,15.735,19.103,2.542612435,7.694519066
145,887,A,2,H,7,3.54,15.735,19.185,2.555344083,7.685038844
145,887,A,2,H,7,3.6,15.736,19.175,2.584425179,7.638865682
145,887,A,2,H,7,3.66,15.737,19.221,2.624509676,7.535695907
145,887,A,2,H,7,3.71,15.737,19.382,2.678249355,7.37422368
145,887,A,2,H,7,3.77,15.738,19.523,2.768340088,7.122060112
145,887,A,2,H,7,3.83,15.738,19.827,2.864434223,6.87289993
145,887,A,2,H,7,3.88,15.739,20.044,2.947181933,6.640435699
145,887,A,2,H,7,3.94,15.739,20.153,3.015282304,6.426281724
145,887,A,2,H,7,3.99,15.74,20.252,3.04003521,6.229822666
145,887,A,2,H,7,4.05,15.741,20.388,3.057141817,6.052674899
145,887,A,2,H,7,4.11,15.741,20.513,3.136251824,5.832530519
145,887,A,2,H,7,4.16,15.742,20.61,3.199012762,5.660079455
145,887,A,2,H,7,4.22,15.742,20.878,3.235129006,5.525941283
145,887,A,2,H,7,4.28,15.743,21.039,3.25824865,5.439806496
145,887,A,2,H,7,4.33,15.743,21.169,3.246017619,5.405363427
145,887,A,2,H,7,4.39,15.744,21.162,3.2111435,5.416234849
145,887,A,2,H,7,4.44,15.744,21.204,3.217917666,5.466796953
145,887,A,2,H,7,4.5,15.745,21.408,3.218049782,5.553674582
145,887,A,2,H,7,4.61,15.746,21.22,3.072967497,5.885125696
145,887,A,2,H,7,4.56,15.746,21.393,3.1551853,5.696555597
145,887,A,2,H,7,4.67,15.747,21.168,2.98510925,6.112012919
145,887,A,2,H,7,4.73,15.747,21.249,2.888254406,6.313903528
145,887,A,2,H,7,4.84,15.748,20.854,2.663196024,6.782378439
145,887,A,2,H,7,4.78,15.748,21.098,2.781044633,6.539481622
145,887,A,2,H,7,4.89,15.749,20.649,2.535991448,7.040961706
145,887,A,2,H,7,4.95,15.75,20.57,2.459149075,7.19986473
145,887,A,2,H,7,5.01,15.75,20.595,2.389310103,7.332771141
145,887,A,2,H,7,5.06,15.751,20.613,2.335113559,7.436362403
145,887,A,2,H,7,5.12,15.751,20.644,2.295280823,7.504275021
145,887,A,2,H,7,5.18,15.752,20.691,2.269451488,7.534191026
145,887,A,2,H,7,5.23,15.752,20.747,2.251262974,7.524790283
145,887,A,2,H,7,5.29,15.753,20.777,2.221439876,7.525712495
145,887,A,2,H,7,5.34,15.753,20.782,2.184256559,7.543316925
145,887,A,2,H,7,5.4,15.754,20.783,2.157439696,7.545245345
145,887,A,2,H,7,5.46,15.755,20.78,2.154626234,7.529177151
145,887,A,2,H,7,5.51,15.755,20.822,2.200450948,7.488789575
145,887,A,2,H,7,5.57,15.756,20.873,2.272643723,7.413727589
145,887,A,2,H,7,5.63,15.756,20.985,2.284839898,7.399668989
145,887,A,2,H,7,5.74,15.757,21.006,2.291875055,7.380237016
145,887,A,2,H,7,5.68,15.757,21.035,2.298672643,7.389289409
145,887,A,2,H,7,5.79,15.758,21.003,2.292712996,7.365862609
145,887,A,2,H,7,5.85,15.759,21.047,2.296921644,7.345816425
145,887,A,2,H,7,5.91,15.759,21.047,2.306133693,7.376773626
145,887,A,2,H,7,6.02,15.76,20.645,2.34019795,7.404370623
145,887,A,2,H,7,5.96,15.76,20.914,2.320979665,7.395407214
145,887,A,2,H,7,6.13,15.761,19.8,2.38527364,7.375979001
145,887,A,2,H,7,6.08,15.761,20.248,2.361419636,7.393337418
145,887,A,2,H,7,6.24,15.762,18.738,2.434360762,7.304598759
145,887,A,2,H,7,6.19,15.762,19.32,2.409501562,7.346952004
145,887,A,2,H,7,6.3,15.763,18.159,2.45859492,7.25057797
145,887,A,2,H,7,6.41,15.764,17.226,2.44269971,7.115215318
145,887,A,2,H,7,6.36,15.764,17.653,2.443832479,7.186560567
145,887,A,2,H,7,6.53,15.765,16.322,2.521190702,6.957196313
145,887,A,2,H,7,6.47,15.765,16.811,2.482943505,7.038204122
145,887,A,2,H,7,6.64,15.766,15.528,2.589319396,6.790857457
145,887,A,2,H,7,6.58,15.766,15.855,2.557065964,6.877859058
145,887,A,2,H,7,6.69,15.767,15.316,2.590199855,6.705525375
145,887,A,2,H,7,6.81,15.768,14.976,2.597722593,6.498537974
145,887,A,2,H,7,6.75,15.768,15.136,2.611459523,6.617529982
145,887,A,2,H,7,6.86,15.769,14.983,2.610611082,6.399213887
145,887,A,2,H,7,6.92,15.769,15.109,2.647880388,6.315228087
145,887,A,2,H,7,6.98,15.77,15.326,2.686153095,6.245245673
145,887,A,2,H,7,7.03,15.77,15.628,2.741049615,6.192929582
145,887,A,2,H,7,7.09,15.771,16.042,2.807328558,6.159953376
145,887,A,2,H,7,7.14,15.771,16.452,2.883230275,6.147642457
145,887,A,2,H,7,7.2,15.772,16.952,2.961515454,6.156672459
145,887,A,2,H,7,7.26,15.773,17.373,3.103804034,6.183705846
145,887,A,2,H,7,7.31,15.773,17.734,3.240713782,6.246402923
145,887,A,2,H,7,7.37,15.774,18.138,3.362008598,6.332442518
145,887,A,2,H,7,7.43,15.774,18.629,3.467306815,6.3724855
145,887,A,2,H,7,7.48,15.775,19.075,3.568224594,6.425190571
145,887,A,2,H,7,7.54,15.775,19.384,3.651529047,6.48823976
145,887,A,2,H,7,7.59,15.776,19.818,3.712452023,6.551950005
145,887,A,2,H,7,7.65,15.777,20.26,3.756762712,6.603005402
145,887,A,2,H,7,7.71,15.777,20.665,3.739076802,6.651064185
145,887,A,2,H,7,7.76,15.778,21.104,3.716007809,6.704782424
145,887,A,2,H,7,7.82,15.778,21.574,3.686328135,6.749847415
145,887,A,2,H,7,7.88,15.779,22.026,3.702651863,6.787915792
145,887,A,2,H,7,7.93,15.779,22.455,3.720590901,6.819642026
145,887,A,2,H,7,7.99,15.78,22.783,3.699920864,6.83871661
145,887,A,2,H,7,8.04,15.78,23.13,3.668865099,6.846448018
145,887,A,2,H,7,8.1,15.781,23.475,3.623201298,6.83552881
145,887,A,2,H,7,8.16,15.782,23.742,3.553540899,6.818612989
145,887,A,2,H,7,8.21,15.782,23.966,3.505493164,6.786352391
145,887,A,2,H,7,8.27,15.783,24.184,3.452839001,6.739442777
145,887,A,2,H,7,8.33,15.783,24.522,3.457188239,6.720536549
145,887,A,2,H,7,8.38,15.784,24.764,3.476148535,6.700283946
145,887,A,2,H,7,8.44,15.784,24.902,3.509504009,6.678383927
145,887,A,2,H,7,8.49,15.785,24.995,3.557469502,6.659136497
145,887,A,2,H,7,8.55,15.786,25.004,3.613831212,6.639242685
145,887,A,2,H,7,8.61,15.786,25.102,3.722196323,6.547352259
145,887,A,2,H,7,8.66,15.787,25.15,3.825169847,6.484112823
145,887,A,2,H,7,8.72,15.787,25.182,3.919541193,6.447228605
145,887,A,2,H,7,8.78,15.788,25.306,3.957915942,6.440347773
145,887,A,2,H,7,8.83,15.788,25.456,3.971897497,6.455116333
145,887,A,2,H,7,8.94,15.789,25.502,3.948265233,6.569015441
145,887,A,2,H,7,8.89,15.789,25.512,3.966278481,6.499241708
145,887,A,2,H,7,9,15.79,25.592,3.896652453,6.650147025
145,887,A,2,H,7,9.06,15.791,25.813,3.817043074,6.735281994
145,887,A,2,H,7,9.11,15.791,25.983,3.720037857,6.826063722
145,887,A,2,H,7,9.17,15.792,26.158,3.593434714,6.935204899
145,887,A,2,H,7,9.23,15.792,26.385,3.510834972,7.055349462
145,887,A,2,H,7,9.28,15.793,26.529,3.430837786,7.178139185
145,887,A,2,H,7,9.34,15.793,26.553,3.345244281,7.302289956
145,887,A,2,H,7,9.39,15.794,26.681,3.261252291,7.423084852
145,887,A,2,H,7,9.45,15.795,26.668,3.182665021,7.54424183
145,887,A,2,H,7,9.51,15.795,26.766,3.100081153,7.703402195
145,887,A,2,H,7,9.62,15.796,26.677,2.962519562,7.965371659
145,887,A,2,H,7,9.56,15.796,26.749,3.026097194,7.839205086
145,887,A,2,H,7,9.73,15.797,26.373,2.874969403,8.102352503
145,887,A,2,H,7,9.68,15.797,26.534,2.916945331,8.049541617
145,887,A,2,H,7,9.84,15.798,25.546,2.851430677,8.141344728
145,887,A,2,H,7,9.79,15.798,26.057,2.849401408,8.140528669
145,887,A,2,H,7,9.9,15.799,24.909,2.865868917,8.116527102
145,887,A,2,H,7,10.01,15.8,23.549,2.953347859,7.883536916
145,887,A,2,H,7,9.96,15.8,24.208,2.903310559,8.008712862
145,887,A,2,H,7,10.13,15.801,22.427,3.038247016,7.686924238
145,887,A,2,H,7,10.07,15.801,22.958,3.018795737,7.744728884
145,887,A,2,H,7,10.24,15.802,21.406,3.069749863,7.611957848
145,887,A,2,H,7,10.18,15.802,21.914,3.056292347,7.644756286
145,887,A,2,H,7,10.29,15.803,21.048,3.07980039,7.59379507
145,887,A,2,H,7,10.41,15.804,20.547,3.092731293,7.622213995
145,887,A,2,H,7,10.35,15.804,20.727,3.086264141,7.582002839
145,887,A,2,H,7,10.46,15.805,20.631,3.088789852,7.649059211
145,887,A,2,H,7,10.52,15.805,20.721,3.07726324,7.661276575
145,887,A,2,H,7,10.58,15.806,20.929,3.06374003,7.666497324
145,887,A,2,H,7,10.63,15.806,21.195,3.046806619,7.673350536
145,887,A,2,H,7,10.69,15.807,21.451,3.029289645,7.681577493
145,887,A,2,H,7,10.74,15.807,21.67,3.009361431,7.685435877
145,887,A,2,H,7,10.8,15.808,21.968,2.982850692,7.684669042
145,887,A,2,H,7,10.86,15.809,22.444,2.978343355,7.747905594
145,887,A,2,H,7,10.91,15.809,22.785,2.956423172,7.790771973
145,887,A,2,H,7,10.97,15.81,23.322,2.940922071,7.805014732
145,887,A,2,H,7,11.03,15.81,23.739,2.888424371,7.760260877
145,887,A,2,H,7,11.08,15.811,24.051,2.840512219,7.699135251
145,887,A,2,H,7,11.14,15.811,24.313,2.841020755,7.602387603
145,887,A,2,H,7,11.19,15.812,24.52,2.8271138,7.489267151
145,887,A,2,H,7,11.31,15.813,24.404,2.766146744,7.319787658
145,887,A,2,H,7,11.25,15.813,24.513,2.819628571,7.372525711
145,887,A,2,H,7,11.42,15.814,24.123,2.685772229,7.071943354
145,887,A,2,H,7,11.36,15.814,24.262,2.71924782,7.2266752
145,887,A,2,H,7,11.53,15.815,23.958,2.633409146,6.792110432
145,887,A,2,H,7,11.48,15.815,24.065,2.653300039,6.940214895
145,887,A,2,H,7,11.65,15.816,23.591,2.61648064,6.458669314
145,887,A,2,H,7,11.59,15.816,23.811,2.619943192,6.62838818
145,887,A,2,H,7,11.7,15.817,23.395,2.622597778,6.284572846
145,887,A,2,H,7,11.81,15.818,23.172,2.661263795,5.910768893
145,887,A,2,H,7,11.76,15.818,23.368,2.638141461,6.092860188
145,887,A,2,H,7,11.93,15.819,22.951,2.713367035,5.562359378
145,887,A,2,H,7,11.87,15.819,23.022,2.686813715,5.764062442
145,887,A,2,H,7,11.98,15.82,22.762,2.748497401,5.364276078
145,887,A,2,H,7,12.04,15.82,22.769,2.785056957,5.169579222
145,887,A,2,H,7,12.1,15.821,22.714,2.829619915,4.980885751
145,887,A,2,H,7,12.21,15.822,22.386,2.983327505,4.665123183
145,887,A,2,H,7,12.15,15.822,22.539,2.884758312,4.809810446
145,887,A,2,H,7,12.26,15.823,22.316,3.069471098,4.553053051
145,887,A,2,H,7,12.32,15.823,22.342,3.137046528,4.465371996
145,887,A,2,H,7,12.38,15.824,22.371,3.159625359,4.345694328
145,887,A,2,H,7,12.43,15.824,22.392,3.176776983,4.24863219
145,887,A,2,H,7,12.55,15.825,22.411,3.149950518,4.160292655
145,887,A,2,H,7,12.49,15.825,22.533,3.15036205,4.188960729
145,887,A,2,H,7,12.6,15.826,22.233,3.151110173,4.157238512
145,887,A,2,H,7,12.71,15.827,21.911,2.997869729,4.268527676
145,887,A,2,H,7,12.66,15.827,22.044,3.083704877,4.194576645
145,887,A,2,H,7,12.83,15.828,21.87,2.81007501,4.376219743
145,887,A,2,H,7,12.77,15.828,21.878,2.884470669,4.373872016
145,887,A,2,H,7,12.88,15.829,21.899,2.731247893,4.377178768
145,887,A,2,H,7,12.94,15.829,22.05,2.64385847,4.378532703
145,887,A,2,H,7,13,15.83,22.233,2.556472449,4.373890023
145,887,A,2,H,7,13.05,15.831,22.231,2.472653362,4.371857044
145,887,A,2,H,7,13.11,15.831,22.376,2.375273577,4.359220572
145,887,A,2,H,7,13.16,15.832,22.464,2.295459687,4.335192766
145,887,A,2,H,7,13.22,15.832,22.704,2.224086137,4.311562502
145,887,A,2,H,7,13.28,15.833,22.742,2.162715989,4.306935624
145,887,A,2,H,7,13.33,15.833,22.928,2.11391013,4.301915812
145,887,A,2,H,7,13.39,15.834,23.234,2.071546218,4.266295142
145,887,A,2,H,7,13.45,15.834,23.386,2.057185707,4.238677858
145,887,A,2,H,7,13.5,15.835,23.672,2.055387879,4.202666041
145,887,A,2,H,7,13.56,15.836,23.865,2.096033604,4.095054965
145,887,A,2,H,7,13.61,15.836,23.939,2.149240973,4.029048321
145,887,A,2,H,7,13.67,15.837,24.224,2.207892933,3.989443453
145,887,A,2,H,7,13.73,15.837,24.517,2.222548295,3.973841971
145,887,A,2,H,7,13.78,15.838,24.675,2.228763695,3.986843322
145,887,A,2,H,7,13.84,15.838,24.797,2.232425293,4.027248047
145,887,A,2,H,7,13.9,15.839,24.879,2.237090292,4.080656159
145,887,A,2,H,7,14.01,15.84,24.889,2.246984958,4.304079824
145,887,A,2,H,7,13.95,15.84,25.032,2.235313723,4.155665505
145,887,A,2,H,7,14.12,15.841,24.713,2.234891057,4.54951487
