Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),L*,a*,b*
145,887,C,2,H,1,139.05,5.69,34.967,0.947805368,14.82416296
145,887,C,2,H,1,139.11,5.691,35.238,0.900938709,14.76145142
145,887,C,2,H,1,139.17,5.692,35.123,0.829073078,14.73574063
145,887,C,2,H,1,139.22,5.692,35.161,0.745019172,14.7159822
145,887,C,2,H,1,139.28,5.693,35.364,0.540155427,14.70427276
145,887,C,2,H,1,139.34,5.693,35.393,0.38629271,14.68456406
145,887,C,2,H,1,139.4,5.694,35.629,0.266431021,14.66085611
145,887,C,2,H,1,139.51,5.695,35.811,0.115520596,14.62339345
145,887,C,2,H,1,139.46,5.695,35.927,0.165570361,14.63614889
145,887,C,2,H,1,139.57,5.696,36.014,0.072661821,14.59968759
145,887,C,2,H,1,139.63,5.696,36.372,0.020804075,14.56098248
145,887,C,2,H,1,139.75,5.697,36.172,0.159091666,14.55257447
145,887,C,2,H,1,139.69,5.697,36.237,0.002947356,14.5692781
145,887,C,2,H,1,139.8,5.698,36.412,0.273046043,14.50182201
145,887,C,2,H,1,139.92,5.699,36.557,0.400339462,14.4644182
145,887,C,2,H,1,139.86,5.699,36.766,0.334192238,14.47611974
145,887,C,2,H,1,140.03,5.7,36.146,0.523445375,14.41196731
145,887,C,2,H,1,139.98,5.7,36.357,0.483487713,14.43471741
145,887,C,2,H,1,140.09,5.701,36.034,0.534595512,14.40226788
145,887,C,2,H,1,140.21,5.702,35.681,0.503898871,14.39187123
145,887,C,2,H,1,140.15,5.702,35.947,0.491746678,14.39356919
145,887,C,2,H,1,140.32,5.703,35.475,0.262013897,14.38342691
145,887,C,2,H,1,140.27,5.703,35.541,0.399052093,14.37517402
145,887,C,2,H,1,140.44,5.704,35.048,-0.099674861,14.41603594
145,887,C,2,H,1,140.38,5.704,35.394,0.090169004,14.38773106
145,887,C,2,H,1,140.5,5.705,34.919,-0.324517697,14.47234157
145,887,C,2,H,1,140.61,5.706,34.019,-0.872393559,14.59390381
145,887,C,2,H,1,140.56,5.706,34.346,-0.584359505,14.53764794
145,887,C,2,H,1,140.73,5.707,33.553,-1.362072376,14.66552001
145,887,C,2,H,1,140.67,5.707,33.761,-1.191233482,14.64221154
145,887,C,2,H,1,140.85,5.708,32.936,-1.64674708,14.74213917
145,887,C,2,H,1,140.79,5.708,33.311,-1.514910242,14.70082922
145,887,C,2,H,1,140.9,5.709,32.639,-1.716776993,14.76839803
145,887,C,2,H,1,141.02,5.71,32.402,-1.77444587,14.79402138
145,887,C,2,H,1,140.96,5.71,32.582,-1.772611945,14.78570934
145,887,C,2,H,1,141.14,5.711,31.907,-1.631110633,14.82464771
145,887,C,2,H,1,141.08,5.711,31.992,-1.685278766,14.81833418
145,887,C,2,H,1,141.19,5.712,32.057,-1.687136404,14.83390955
145,887,C,2,H,1,141.31,5.713,31.993,-1.677795341,14.88454007
145,887,C,2,H,1,141.25,5.713,32.051,-1.701966386,14.85822444
145,887,C,2,H,1,141.43,5.714,31.67,-1.538450164,14.92317355
145,887,C,2,H,1,141.37,5.714,31.844,-1.624623266,14.91085644
145,887,C,2,H,1,141.54,5.715,31.805,-1.314296805,14.95175685
145,887,C,2,H,1,141.48,5.715,31.919,-1.438471793,14.93743838
145,887,C,2,H,1,141.6,5.716,31.694,-1.017120789,14.98307606
145,887,C,2,H,1,141.66,5.717,31.436,-0.779943745,15.00939601
145,887,C,2,H,1,141.71,5.717,31.44,-0.585962089,15.0286632
145,887,C,2,H,1,141.83,5.718,31.037,-0.300603201,15.06030657
145,887,C,2,H,1,141.77,5.718,31.265,-0.427783159,15.04398451
145,887,C,2,H,1,141.95,5.719,30.381,-0.179240201,15.08395289
145,887,C,2,H,1,141.89,5.719,30.674,-0.203422215,15.07262936
145,887,C,2,H,1,142,5.72,30.432,-0.176254403,15.08222307
145,887,C,2,H,1,142.12,5.721,29.878,-0.175885575,15.07887359
145,887,C,2,H,1,142.06,5.721,30.139,-0.175070503,15.08654796
145,887,C,2,H,1,142.24,5.722,29.345,-0.294512634,15.04452708
145,887,C,2,H,1,142.18,5.722,29.539,-0.230699619,15.06519996
145,887,C,2,H,1,142.29,5.723,29.251,-0.367522695,15.00480024
145,887,C,2,H,1,142.41,5.724,28.75,-0.575143926,14.93545793
145,887,C,2,H,1,142.35,5.724,28.978,-0.480333825,14.97712871
145,887,C,2,H,1,142.47,5.725,28.552,-0.721953,14.89578788
145,887,C,2,H,1,142.53,5.725,28.577,-0.943761045,14.98611857
145,887,C,2,H,1,142.58,5.726,28.669,-1.036766964,15.00439472
145,887,C,2,H,1,142.64,5.726,28.914,-1.099573124,14.98672677
145,887,C,2,H,1,142.7,5.727,29.184,-1.112378255,14.89505957
145,887,C,2,H,1,142.76,5.728,29.11,-1.078182359,14.7393931
145,887,C,2,H,1,142.82,5.728,29.407,-0.992985434,14.56872738
145,887,C,2,H,1,142.93,5.729,29.501,-0.6617884,14.21134214
145,887,C,2,H,1,142.87,5.729,29.517,-0.850987211,14.38800651
145,887,C,2,H,1,143.05,5.73,29.117,-0.256387695,13.83401563
145,887,C,2,H,1,142.99,5.73,29.395,-0.399588562,14.02867852
145,887,C,2,H,1,143.11,5.731,29.075,-0.1321858,13.62535349
145,887,C,2,H,1,143.22,5.732,28.581,0.083020345,13.22497482
145,887,C,2,H,1,143.16,5.732,28.918,-0.022183435,13.4246356
145,887,C,2,H,1,143.28,5.733,28.41,0.169225154,13.04531478
145,887,C,2,H,1,143.34,5.733,28.473,0.227430991,12.88965547
145,887,C,2,H,1,143.4,5.734,28.191,0.315637856,12.74499691
145,887,C,2,H,1,143.51,5.735,27.701,0.445853114,12.50662481
145,887,C,2,H,1,143.45,5.735,27.831,0.388644363,12.62328201
145,887,C,2,H,1,143.63,5.736,27.516,0.5202737,12.38431262
145,887,C,2,H,1,143.57,5.736,27.543,0.470062893,12.44296834
145,887,C,2,H,1,143.74,5.737,27.048,0.577496184,12.41894572
145,887,C,2,H,1,143.68,5.737,27.277,0.575283491,12.39160009
145,887,C,2,H,1,143.8,5.738,27.001,0.584709904,12.4272921
145,887,C,2,H,1,143.86,5.739,27.167,0.532924653,12.49763922
145,887,C,2,H,1,143.92,5.739,27.358,0.461140431,12.67898708
145,887,C,2,H,1,143.97,5.74,27.488,0.428154364,12.70127753
145,887,C,2,H,1,144.03,5.74,27.856,0.413372027,12.68762674
145,887,C,2,H,1,144.09,5.741,28.278,0.416590717,12.6259767
145,887,C,2,H,1,144.15,5.741,28.479,0.433810437,12.5443274
145,887,C,2,H,1,144.21,5.742,28.837,0.457031184,12.52067884
145,887,C,2,H,1,144.26,5.743,29.014,0.485049259,12.47297227
145,887,C,2,H,1,144.32,5.743,29.255,0.506271892,12.44632507
145,887,C,2,H,1,144.44,5.744,29.134,0.625720242,12.32603289
145,887,C,2,H,1,144.38,5.744,29.205,0.587495553,12.37967861
145,887,C,2,H,1,144.5,5.745,29.062,0.61594596,12.28038791
145,887,C,2,H,1,144.61,5.746,28.863,0.60419578,12.28204071
145,887,C,2,H,1,144.55,5.746,29.051,0.603968177,12.26068433
145,887,C,2,H,1,144.73,5.747,28.402,0.56665407,12.39375569
145,887,C,2,H,1,144.67,5.747,28.694,0.587424411,12.34139783
145,887,C,2,H,1,144.84,5.748,27.93,0.544911117,12.51441369
145,887,C,2,H,1,144.79,5.748,28.047,0.579884758,12.44511429
145,887,C,2,H,1,144.9,5.749,27.764,0.52114369,12.59677365
145,887,C,2,H,1,145.02,5.75,27.24,0.521611921,12.7604958
145,887,C,2,H,1,144.96,5.75,27.447,0.522377291,12.68913436
145,887,C,2,H,1,145.08,5.751,26.854,0.479847579,12.82985798
145,887,C,2,H,1,145.13,5.751,26.997,0.396878079,12.83516037
145,887,C,2,H,1,145.25,5.752,26.969,0.310354194,12.95788819
145,887,C,2,H,1,145.19,5.752,27.092,0.351115622,12.85052391
145,887,C,2,H,1,145.31,5.753,26.857,0.276593794,13.00825321
145,887,C,2,H,1,145.37,5.754,26.961,0.293834422,12.99061898
145,887,C,2,H,1,145.42,5.754,27.089,0.300869064,12.98792435
145,887,C,2,H,1,145.48,5.755,27.282,0.298111578,13.00229147
145,887,C,2,H,1,145.54,5.755,27.32,0.322355119,13.05865933
145,887,C,2,H,1,145.6,5.756,27.304,0.323599689,13.15802794
145,887,C,2,H,1,145.71,5.757,27.366,0.237884072,13.36470563
145,887,C,2,H,1,145.65,5.757,27.39,0.298637616,13.25233567
145,887,C,2,H,1,145.83,5.758,27.065,0.014380067,13.67344778
145,887,C,2,H,1,145.77,5.758,27.221,0.152131555,13.49907634
145,887,C,2,H,1,145.94,5.759,26.738,-0.232328324,14.11213069
145,887,C,2,H,1,145.89,5.759,26.824,-0.125370393,13.86781997
145,887,C,2,H,1,146,5.76,26.801,-0.323076899,14.34650423
145,887,C,2,H,1,146.12,5.761,26.486,-0.461570963,14.65325354
145,887,C,2,H,1,146.06,5.761,26.704,-0.401824445,14.54187852
145,887,C,2,H,1,146.18,5.762,26.467,-0.512316453,14.76862931
145,887,C,2,H,1,146.23,5.762,26.697,-0.666270242,14.99794301
145,887,C,2,H,1,146.35,5.763,26.663,-0.782756423,15.220698
145,887,C,2,H,1,146.29,5.763,26.677,-0.744013847,15.15932014
145,887,C,2,H,1,146.41,5.764,26.774,-0.822497971,15.22307661
145,887,C,2,H,1,146.47,5.765,26.737,-0.83323849,15.13945595
145,887,C,2,H,1,146.52,5.765,26.752,-0.782188138,15.02377264
145,887,C,2,H,1,146.64,5.766,26.01,-0.564664378,14.66853479
145,887,C,2,H,1,146.58,5.766,26.355,-0.692926772,14.87715335
145,887,C,2,H,1,146.7,5.767,26.086,-0.354400956,14.32291698
145,887,C,2,H,1,146.81,5.768,25.607,-0.027082011,13.80761958
145,887,C,2,H,1,146.76,5.768,25.992,-0.174136505,14.04429991
145,887,C,2,H,1,146.93,5.769,25.363,0.261451689,13.3793889
145,887,C,2,H,1,146.87,5.769,25.495,0.115184325,13.57500387
145,887,C,2,H,1,147.05,5.77,24.794,0.420989502,13.06816117
145,887,C,2,H,1,146.99,5.77,25.042,0.356720082,13.21377467
145,887,C,2,H,1,147.1,5.771,24.443,0.499048139,12.95448383
145,887,C,2,H,1,147.22,5.772,23.4,0.561591779,12.86126031
145,887,C,2,H,1,147.16,5.772,23.792,0.518319445,12.9198717
145,887,C,2,H,1,147.33,5.773,22.885,0.608927063,12.86897468
145,887,C,2,H,1,147.28,5.773,23,0.588865142,12.85064966
145,887,C,2,H,1,147.39,5.774,22.777,0.63120231,12.87436539
145,887,C,2,H,1,147.51,5.775,22.04,0.613755891,12.95714902
145,887,C,2,H,1,147.45,5.775,22.398,0.636478587,12.89975684
145,887,C,2,H,1,147.62,5.776,21.713,0.558100287,13.31286996
145,887,C,2,H,1,147.57,5.776,21.92,0.567034224,13.11654196
145,887,C,2,H,1,147.74,5.777,21.298,0.595661751,13.41065928
145,887,C,2,H,1,147.68,5.777,21.417,0.590380505,13.36426425
145,887,C,2,H,1,147.8,5.778,21.033,0.585944025,13.47605505
145,887,C,2,H,1,147.91,5.779,20.771,0.638297533,13.48278255
145,887,C,2,H,1,147.86,5.779,20.886,0.617227328,13.48245156
145,887,C,2,H,1,148.03,5.78,20.646,0.638868938,13.47357903
145,887,C,2,H,1,147.97,5.78,20.691,0.647582721,13.47918042
145,887,C,2,H,1,148.09,5.781,20.641,0.609156182,13.46897839
145,887,C,2,H,1,148.15,5.781,20.675,0.553444455,13.46637848
145,887,C,2,H,1,148.2,5.782,20.752,0.468518802,13.46871245
145,887,C,2,H,1,148.26,5.783,20.874,0.35080896,13.4771139
145,887,C,2,H,1,148.32,5.783,21.042,0.196100147,13.4955161
145,887,C,2,H,1,148.38,5.784,21.259,-0.000607638,13.52491903
145,887,C,2,H,1,148.44,5.784,21.527,-0.242314395,13.5683227
145,887,C,2,H,1,148.49,5.785,21.847,-0.534235907,13.62665966
145,887,C,2,H,2,1.45,5.814,29.06,0.479986581,11.39978926
145,887,C,2,H,2,1.5,5.815,29.158,0.711965749,11.31961366
145,887,C,2,H,2,1.56,5.816,29.267,0.912741693,11.24920363
145,887,C,2,H,2,1.62,5.816,29.385,1.084518665,11.18879433
145,887,C,2,H,2,1.68,5.817,29.509,1.227296666,11.13638578
145,887,C,2,H,2,1.74,5.817,29.636,1.346075695,11.09297796
145,887,C,2,H,2,1.79,5.818,29.764,1.441059005,11.05780535
145,887,C,2,H,2,1.85,5.819,29.891,1.514839919,11.0293989
145,887,C,2,H,2,1.91,5.819,30.014,1.569621861,11.00799318
145,887,C,2,H,2,1.97,5.82,30.13,1.607404832,10.99158821
145,887,C,2,H,2,2.03,5.82,30.237,1.630188831,10.98118398
145,887,C,2,H,2,2.08,5.821,30.333,1.640176283,10.97601435
145,887,C,2,H,2,2.14,5.821,30.415,1.638962167,10.97361148
145,887,C,2,H,2,2.2,5.822,30.462,1.66174908,10.96420934
145,887,C,2,H,2,2.31,5.823,30.206,1.585527757,10.99564069
145,887,C,2,H,2,2.26,5.823,30.335,1.655537021,10.96380795
145,887,C,2,H,2,2.37,5.824,30.199,1.573317584,10.99724066
145,887,C,2,H,2,2.43,5.824,30.447,1.564108438,10.99384137
145,887,C,2,H,2,2.49,5.825,30.689,1.560900321,10.99444281
145,887,C,2,H,2,2.55,5.825,30.788,1.537693232,11.002045
145,887,C,2,H,2,2.6,5.826,30.562,1.48468811,11.02788073
145,887,C,2,H,2,2.72,5.827,30.138,1.507278731,11.05208856
145,887,C,2,H,2,2.66,5.827,30.154,1.506482907,11.04648427
145,887,C,2,H,2,2.78,5.828,30.27,1.506075584,11.05569359
145,887,C,2,H,2,2.84,5.828,30.352,1.492873466,11.06629936
145,887,C,2,H,2,2.89,5.829,30.223,1.458872486,11.07913807
145,887,C,2,H,2,3.01,5.83,29.985,1.369473047,11.11635307
145,887,C,2,H,2,2.95,5.83,30.064,1.418672252,11.1007452
145,887,C,2,H,2,3.12,5.831,29.735,1.246277175,11.14580275
145,887,C,2,H,2,3.07,5.831,29.966,1.31527487,11.12996168
145,887,C,2,H,2,3.24,5.832,29.478,1.14788562,11.17002343
145,887,C,2,H,2,3.18,5.832,29.527,1.194080883,11.16741272
145,887,C,2,H,2,3.3,5.833,29.742,1.057691385,11.19063488
145,887,C,2,H,2,3.41,5.834,29.415,0.958504625,11.22909113
145,887,C,2,H,2,3.36,5.834,29.642,0.980498178,11.20024707
145,887,C,2,H,2,3.53,5.835,28.886,0.88812301,11.29131897
145,887,C,2,H,2,3.47,5.835,29.094,0.941313304,11.25470468
145,887,C,2,H,2,3.65,5.836,28.452,0.850745509,11.31854977
145,887,C,2,H,2,3.59,5.836,28.635,0.857933746,11.319934
145,887,C,2,H,2,3.7,5.837,28.522,0.823756098,11.34639681
145,887,C,2,H,2,3.76,5.838,28.595,0.813569746,11.37001394
145,887,C,2,H,2,3.82,5.838,28.701,0.798384423,11.38963181
145,887,C,2,H,2,3.94,5.839,28.443,0.846016862,11.41486978
145,887,C,2,H,2,3.88,5.839,28.613,0.812200129,11.40525043
145,887,C,2,H,2,3.99,5.84,28.385,0.902031592,11.41871981
145,887,C,2,H,2,4.05,5.841,28.397,0.986850211,11.41334052
145,887,C,2,H,2,4.11,5.841,28.585,1.033669859,11.39696197
145,887,C,2,H,2,4.17,5.842,28.685,1.112490534,11.31158416
145,887,C,2,H,2,4.22,5.842,28.773,1.161508549,11.30743656
145,887,C,2,H,2,4.34,5.843,28.636,1.213154699,11.3356844
145,887,C,2,H,2,4.28,5.843,28.693,1.18433111,11.31806011
145,887,C,2,H,2,4.4,5.844,28.701,1.231979316,11.34630943
145,887,C,2,H,2,4.46,5.845,28.69,1.249804962,11.35293521
145,887,C,2,H,2,4.51,5.845,28.731,1.266827119,11.34679059
145,887,C,2,H,2,4.63,5.846,28.89,1.319483209,11.31804559
145,887,C,2,H,2,4.57,5.846,28.928,1.30865465,11.32241772
145,887,C,2,H,2,4.75,5.847,28.98,1.347143412,11.33430356
145,887,C,2,H,2,4.69,5.847,29.037,1.309312796,11.34467421
145,887,C,2,H,2,4.8,5.848,29.083,1.395169711,11.34016192
145,887,C,2,H,2,4.86,5.849,29.265,1.400002212,11.33379264
145,887,C,2,H,2,4.92,5.849,29.279,1.401835741,11.33942409
145,887,C,2,H,2,5.03,5.85,29.172,1.518699882,11.30691701
145,887,C,2,H,2,4.98,5.85,29.238,1.465670299,11.32005629
145,887,C,2,H,2,5.09,5.851,29.032,1.506536325,11.28955057
145,887,C,2,H,2,5.21,5.852,28.845,1.426212296,11.2638199
145,887,C,2,H,2,5.15,5.852,28.889,1.466373796,11.26618486
145,887,C,2,H,2,5.27,5.853,28.77,1.399051824,11.26845567
145,887,C,2,H,2,5.32,5.853,28.806,1.363085549,11.28131939
145,887,C,2,H,2,5.44,5.854,28.553,1.271769403,11.3685944
145,887,C,2,H,2,5.38,5.854,28.728,1.321926962,11.31995652
145,887,C,2,H,2,5.5,5.855,28.573,1.222612873,11.41723301
145,887,C,2,H,2,5.61,5.856,28.594,1.053495238,11.70773907
145,887,C,2,H,2,5.56,5.856,28.595,1.153457371,11.49887237
145,887,C,2,H,2,5.73,5.857,28.309,0.867189033,12.00702124
145,887,C,2,H,2,5.67,5.857,28.366,0.954341621,11.88037978
145,887,C,2,H,2,5.84,5.858,28.228,0.717078625,12.1955325
145,887,C,2,H,2,5.79,5.858,28.333,0.788037473,12.10066344
145,887,C,2,H,2,5.9,5.859,28.376,0.65492895,12.28517606
145,887,C,2,H,2,6.02,5.86,28.093,0.549632685,12.45046539
145,887,C,2,H,2,5.96,5.86,28.275,0.609780303,12.36182035
145,887,C,2,H,2,6.08,5.861,28.284,0.505486095,12.49011117
145,887,C,2,H,2,6.13,5.861,28.353,0.483531389,12.49298322
145,887,C,2,H,2,6.25,5.862,28.213,0.498243007,12.43427823
145,887,C,2,H,2,6.19,5.862,28.216,0.478386684,12.48763035
145,887,C,2,H,2,6.31,5.863,28.105,0.540100359,12.34292685
145,887,C,2,H,2,6.42,5.864,27.781,0.591008175,12.15545124
145,887,C,2,H,2,6.37,5.864,27.999,0.581958739,12.24157621
145,887,C,2,H,2,6.48,5.865,27.871,0.60386844,12.00710196
145,887,C,2,H,2,6.54,5.865,27.963,0.594729734,11.92675342
145,887,C,2,H,2,6.6,5.866,27.915,0.601592056,11.86040562
145,887,C,2,H,2,6.66,5.867,27.91,0.626455406,11.75605856
145,887,C,2,H,2,6.71,5.867,27.979,0.658508984,11.68193657
145,887,C,2,H,2,6.77,5.868,27.892,0.695374219,11.63759087
145,887,C,2,H,2,6.83,5.868,27.912,0.739240483,11.59124591
145,887,C,2,H,2,6.89,5.869,28.149,0.792107775,11.55490169
145,887,C,2,H,2,6.94,5.869,28.303,0.842164638,11.53378207
145,887,C,2,H,2,7,5.87,28.326,0.911033815,11.49743921
145,887,C,2,H,2,7.06,5.871,28.458,0.983904021,11.45209709
145,887,C,2,H,2,7.12,5.871,28.535,1.058775255,11.38375571
145,887,C,2,H,2,7.23,5.872,28.402,1.201708521,11.33229844
145,887,C,2,H,2,7.18,5.872,28.442,1.134647517,11.33741507
145,887,C,2,H,2,7.35,5.873,28.251,1.337457844,11.30762062
145,887,C,2,H,2,7.29,5.873,28.521,1.269582669,11.31895916
145,887,C,2,H,2,7.41,5.874,28.129,1.424334048,11.24328282
145,887,C,2,H,2,7.52,5.875,28.07,1.549276427,11.16183212
145,887,C,2,H,2,7.47,5.875,28.173,1.494211281,11.18294576
145,887,C,2,H,2,7.58,5.876,27.914,1.585155545,11.16449642
145,887,C,2,H,2,7.64,5.876,27.993,1.581035691,11.16216146
145,887,C,2,H,2,7.7,5.877,28.034,1.565916865,11.19182724
145,887,C,2,H,2,7.81,5.878,27.832,1.479868355,11.3633831
145,887,C,2,H,2,7.75,5.878,27.908,1.534985296,11.27771596
145,887,C,2,H,2,7.87,5.879,28.127,1.419752443,11.36805098
145,887,C,2,H,2,7.93,5.879,28.234,1.335637559,11.4407196
145,887,C,2,H,2,8.04,5.88,28.196,1.202596276,11.68328067
145,887,C,2,H,2,7.99,5.88,28.28,1.264523704,11.55238897
145,887,C,2,H,2,8.1,5.881,28.16,1.131484306,11.85795139
145,887,C,2,H,2,8.16,5.882,28.315,1.055373364,12.02062285
145,887,C,2,H,2,8.22,5.882,28.529,0.98626345,12.12429506
145,887,C,2,H,2,8.28,5.883,28.719,0.920154565,12.232968
145,887,C,2,H,2,8.33,5.883,28.846,0.858231279,12.39886269
145,887,C,2,H,2,8.39,5.884,29.016,0.804124279,12.54353699
145,887,C,2,H,2,8.45,5.884,29.315,0.754018307,12.66621203
145,887,C,2,H,2,8.51,5.885,29.5,0.713913364,12.75388782
145,887,C,2,H,2,8.56,5.886,29.567,0.682993363,12.82378487
145,887,C,2,H,2,8.62,5.886,29.888,0.660890305,12.86146201
145,887,C,2,H,2,8.74,5.887,29.933,0.672687273,12.87981852
145,887,C,2,H,2,8.68,5.887,30.072,0.656788275,12.8761399
145,887,C,2,H,2,8.8,5.888,30.02,0.6965873,12.82749789
145,887,C,2,H,2,8.85,5.889,30.317,0.679671441,12.80439792
145,887,C,2,H,2,8.91,5.889,30.429,0.667573352,12.78107865
145,887,C,2,H,2,8.97,5.89,30.428,0.655476293,12.74376011
145,887,C,2,H,2,9.03,5.89,30.463,0.643380261,12.68744232
145,887,C,2,H,2,9.14,5.891,30.466,0.677373541,12.54702829
145,887,C,2,H,2,9.09,5.891,30.513,0.662285258,12.62912527
145,887,C,2,H,2,9.2,5.892,30.513,0.680280423,12.42371259
145,887,C,2,H,2,9.32,5.893,30.524,0.680097272,12.33708342
145,887,C,2,H,2,9.26,5.893,30.609,0.684188333,12.32139764
145,887,C,2,H,2,9.43,5.894,29.732,0.639099663,12.40767596
145,887,C,2,H,2,9.38,5.894,30.144,0.647007239,12.39176995
145,887,C,2,H,2,9.55,5.895,29.516,0.653924396,12.31405247
145,887,C,2,H,2,9.49,5.895,29.595,0.637011515,12.37136384
145,887,C,2,H,2,9.61,5.896,29.313,0.689838305,12.23574184
145,887,C,2,H,2,9.72,5.897,29.065,0.889849808,12.13134093
145,887,C,2,H,2,9.66,5.897,29.237,0.739934014,12.17765021
145,887,C,2,H,2,9.78,5.898,29.087,1.004766631,12.0130324
145,887,C,2,H,2,9.84,5.898,29.11,1.087684481,11.89872461
145,887,C,2,H,2,9.9,5.899,29.049,1.14360336,11.79941756
145,887,C,2,H,2,9.95,5.9,29.151,1.162703211,11.68332891
145,887,C,2,H,2,10.01,5.9,29.308,1.155623976,11.57902322
145,887,C,2,H,2,10.13,5.901,28.988,1.079468589,11.41341406
145,887,C,2,H,2,10.07,5.901,29.219,1.129545768,11.49471827
145,887,C,2,H,2,10.19,5.902,28.947,0.974392438,11.30311059
145,887,C,2,H,2,10.24,5.902,28.975,0.880496431,11.21902493
145,887,C,2,H,2,10.3,5.903,29.087,0.788422165,11.15372282
145,887,C,2,H,2,10.42,5.904,28.869,0.586276719,11.09612081
145,887,C,2,H,2,10.36,5.904,29.026,0.695348928,11.10742144
145,887,C,2,H,2,10.53,5.905,28.646,0.358313673,11.13373825
145,887,C,2,H,2,10.47,5.905,28.721,0.481383997,11.11003752
145,887,C,2,H,2,10.65,5.906,28.625,0.061176111,11.25014193
145,887,C,2,H,2,10.59,5.906,28.641,0.202244378,11.17343972
145,887,C,2,H,2,10.71,5.907,28.247,-0.068891128,11.36284488
145,887,C,2,H,2,10.82,5.908,27.639,-0.227845062,11.52546888
145,887,C,2,H,2,10.76,5.908,27.765,-0.181779709,11.47176457
145,887,C,2,H,2,10.88,5.909,27.67,-0.240909388,11.53517393
145,887,C,2,H,2,10.94,5.909,27.731,-0.216972685,11.56087972
145,887,C,2,H,2,11,5.91,27.69,-0.155034953,11.58558625
145,887,C,2,H,2,11.11,5.911,27.567,0.115020225,11.65621682
145,887,C,2,H,2,11.05,5.911,27.722,-0.050919392,11.61150893
145,887,C,2,H,2,11.17,5.912,27.578,0.17696087,11.70692545
145,887,C,2,H,2,11.23,5.912,27.722,0.231902543,11.74863482
145,887,C,2,H,2,11.28,5.913,27.714,0.272021389,11.78055986
145,887,C,2,H,2,11.34,5.913,27.798,0.291964947,11.79227059
145,887,C,2,H,2,11.4,5.914,27.682,0.304909534,11.80198206
145,887,C,2,H,2,11.46,5.915,27.588,0.299855149,11.78669427
145,887,C,2,H,2,11.52,5.915,27.65,0.272801792,11.76040723
145,887,C,2,H,2,11.57,5.916,27.923,0.239924781,11.73333525
145,887,C,2,H,2,11.63,5.916,28.08,0.239873309,11.72204956
145,887,C,2,H,2,11.69,5.917,28.387,0.208822866,11.67876462
145,887,C,2,H,2,11.75,5.917,28.411,0.166773451,11.65348041
145,887,C,2,H,2,11.81,5.918,28.257,0.123725064,11.64419694
145,887,C,2,H,2,11.86,5.919,28.363,0.071852195,11.60412795
145,887,C,2,H,2,11.92,5.919,28.469,0.007805693,11.54484584
145,887,C,2,H,2,12.04,5.92,28.252,-0.087284225,11.44928385
145,887,C,2,H,2,11.98,5.92,28.467,-0.06023978,11.48656448
145,887,C,2,H,2,12.09,5.921,27.961,-0.11515381,11.43021723
145,887,C,2,H,2,12.15,5.922,28.099,-0.142196369,11.38993796
145,887,C,2,H,2,12.21,5.922,28.444,-0.1682379,11.31865943
145,887,C,2,H,2,12.27,5.923,28.706,-0.190278403,11.24838165
145,887,C,2,H,2,12.33,5.923,28.778,-0.205317878,11.2161046
145,887,C,2,H,2,12.44,5.924,28.527,-0.19622091,11.20276528
145,887,C,2,H,2,12.38,5.924,28.65,-0.210183321,11.20204096
145,887,C,2,H,2,12.5,5.925,28.318,-0.168257471,11.20049033
145,887,C,2,H,2,12.56,5.926,28.378,-0.170293004,11.18721613
145,887,C,2,H,2,12.62,5.926,28.507,-0.171327508,11.15894266
145,887,C,2,H,2,12.67,5.927,28.395,-0.17618881,11.13688201
145,887,C,2,H,2,12.73,5.927,28.575,-0.187221429,11.1046099
145,887,C,2,H,2,12.79,5.928,29.004,-0.20225302,11.05733854
145,887,C,2,H,2,12.85,5.928,29.385,-0.231283582,11.02506791
145,887,C,2,H,2,12.91,5.929,29.649,-0.254313117,11.00379803
145,887,C,2,H,2,13.02,5.93,29.546,-0.259197925,10.96947183
145,887,C,2,H,2,12.96,5.93,29.692,-0.255170276,10.98574036
145,887,C,2,H,2,13.14,5.931,29.431,-0.265250139,10.94093701
145,887,C,2,H,2,13.08,5.931,29.532,-0.269224546,10.94120405
145,887,C,2,H,2,13.19,5.932,29.199,-0.255104013,10.9358817
145,887,C,2,H,2,13.31,5.933,28.976,-0.243150399,10.92735107
145,887,C,2,H,2,13.25,5.933,29.13,-0.257127721,10.92861602
145,887,C,2,H,2,13.43,5.934,28.647,-0.233192672,10.93082341
145,887,C,2,H,2,13.37,5.934,28.831,-0.23717205,10.93408687
145,887,C,2,H,2,13.54,5.935,28.513,-0.242061142,10.91150899
145,887,C,2,H,2,13.48,5.935,28.588,-0.237042405,10.92077109
145,887,C,2,H,2,13.6,5.936,28.48,-0.251078851,10.90324762
145,887,C,2,H,2,13.72,5.937,28.182,-0.265111183,10.89772712
145,887,C,2,H,2,13.66,5.937,28.328,-0.258095531,10.903987
145,887,C,2,H,2,13.77,5.938,28.094,-0.271956775,10.89867779
145,887,C,2,H,2,13.83,5.938,28.151,-0.274970541,10.89641926
145,887,C,2,H,2,13.89,5.939,28.209,-0.28098328,10.89216148
145,887,C,2,H,2,13.95,5.939,28.454,-0.29199499,10.88190444
145,887,C,2,H,2,14,5.94,28.439,-0.301837296,10.87385747
145,887,C,2,H,2,14.06,5.941,28.569,-0.315847121,10.85660179
145,887,C,2,H,2,14.12,5.941,29.046,-0.335855918,10.82934685
145,887,C,2,H,2,14.18,5.942,29.346,-0.352863687,10.81709265
